PO,PO description,Date of document,Supplier,Status,Record source,Originated by,Invoicing company,Processing flow,Needed date,Shipping instruction,Ship to,Delivery date,Related requisitions IDs,Client,Contact,Ack date,Evaluation date,Delivery planned date,Creation date,Type of requisition,Shop for user,Order mode,Currency,Edit date,Payment term,Net total,Net total (Invoicing company currency),Gross total,Net total (EUR),Gross total (EUR),Processing status,PO(Corcentric ID),Order Purchaser,Original invoice,Amount,Routing code,[ATTR],[XATTR],Accounting group,Approval date,Technology,Technology + sub-commodities,Management currency,Invoicing company currency,Invoicing conversion rate,Currency conversion date,Confidential,Standard label,Created by,Modified by,Last modified,Interfaced,Interfaced,Incoterm,Invoiced amount,Remainder to be invoiced,LBC PR identifier,LBC status
4302141132,VW31x PA2 - LB46746 Pinion Transmission access - Teknia,2025-03-13,23655,Received,Manual,francisco.martinez-liebana@valeo.com,MTPR,Standard,2025-03-27,,MTPR34823,2025-04-07,",12072207,",0,0,,,,2025-03-13 15:30:29,1,francisco.martinez-liebana@valeo.com,email,EUR,,Z101,55.65000,55.6500000000000,55.65000,55.65000,55.65000,"Sent, Receiving started, Fully received",5529033,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-13,,no,EUR,EUR,1.00000000,2025-03-27,0,VW31x PA2 - LB46746 Pinion Transmission access - Teknia (4302141132),33323,francisco.martinez-liebana@valeo.com,2025-04-07 13:49:33,,no,FCA,0.00000,55.65000,,
4402055882,Oferta 12032025 SE210-6 HL-Útil espectofotómetro pieza lens SE210-6 HL-TEKNIA,2025-03-14,33391,Canceled,Manual,mohammed.el-kasri@valeo.com,MTPR,Standard,2025-03-26,,MTPR34823,,",12047289,",0,0,,,,2025-03-14 11:15:25,1,mohammed.el-kasri@valeo.com,email,EUR,,Z101,0.00000,0.0000000000000,0.00000,0.00000,0.00000,Sent,5534226,,,,0,0,0,1,2025-03-14,,no,EUR,EUR,1.00000000,2025-03-24,0,Oferta 12032025 SE210-6 HL-Útil espectofotómetro pieza lens SE210-6 HL-TEKNIA (4402055882),63322,mohammed.el-kasri@valeo.com,2025-03-24 08:27:10,,no,FCA,0.00000,0.00000,,
4102048290,VW316 PA HL - Molde Transmission Pinion BASIS-TOP - Proinsur,2025-03-17,33391,Partially received,Manual,francisco.martinez-liebana@valeo.com,MTPR,Standard,2025-03-17,,MTPR34823,2025-05-13,",11838210,",0,0,,,,2025-03-17 07:40:24,1,francisco.martinez-liebana@valeo.com,email,EUR,,Z101,64000.00000,64000.0000000000000,64000.00000,64000.00000,64000.00000,0,5538666,Juan-Manuel CRUZ,,,0,0,0,1,2025-03-17,,no,EUR,EUR,1.00000000,2025-03-17,0,VW316 PA HL - Molde Transmission Pinion BASIS-TOP - Proinsur (4102048290),10352,francisco.martinez-liebana@valeo.com,2025-05-13 06:21:57,,no,FCA,0.00000,64000.00000,,
4102048297,Texturizado Structure ET,2025-03-17,33391,Received,Manual,francisco-miguel.toval@valeo.com,MTPR,Standard,2025-03-27,,MTPR34823,2025-04-30,",12077505,",0,0,,,,2025-03-17 10:59:06,1,francisco-miguel.toval@valeo.com,email,EUR,,Z101,3000.00000,3000.0000000000000,3000.00000,3000.00000,3000.00000,"Sent, Receiving started, Fully received",5540553,,,,0,0,0,1,2025-03-17,,no,EUR,EUR,1.00000000,2025-03-27,0,Texturizado Structure ET (4102048297),49314,francisco-miguel.toval@valeo.com,2025-04-30 07:51:07,,no,FCA,0.00000,3000.00000,,
4302141238,PROINSUR - 0025-25 Oferta 2ª inyección molde Housing Fender SE210-6 REF INYECTADA LC16240-41,2025-03-17,33391,Received,Manual,mohammed.el-kasri@valeo.com,MTPR,Standard,2025-03-17,,MTPR34823,2025-03-18,",11913114,",0,0,,,,2025-03-17 15:45:28,1,mohammed.el-kasri@valeo.com,email,EUR,,Z101,519.70000,519.7000000000000,519.70000,519.70000,519.70000,"Sent, Receiving started, Fully received",5542077,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-17,,no,EUR,EUR,1.00000000,2025-03-17,0,PROINSUR - 0025-25 Oferta 2ª inyección molde Housing Fender SE210-6 REF INYECTADA LC16240-41 (4302141238),210237,alberto.munoz-moreno@valeo.com,2025-03-18 11:55:41,,no,FCA,0.00000,519.70000,,
4302141240,Oferta 0047-25_PROINSUR_100 unidades para prueba_Junta 60989600_SE310 HL,2025-03-17,33391,Received,Manual,dulce.banda@valeo.com,MTPR,Standard,2025-03-28,,MTPR34823,2025-03-18,",12079260,",0,0,,,,2025-03-17 15:54:26,1,dulce.banda@valeo.com,email,EUR,,Z101,20.34000,20.3400000000000,20.34000,20.34000,20.34000,"Sent, Receiving started, Fully received",5542110,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-17,,no,EUR,EUR,1.00000000,2025-03-28,0,Oferta 0047-25_PROINSUR_100 unidades para prueba_Junta 60989600_SE310 HL (4302141240),210237,dulce.banda@valeo.com,2025-03-18 07:35:03,,no,FCA,0.00000,20.34000,,
4102048325,Nuevo Molde Aiming Cap CBD24012025_PROINSUR_SE310 HL,2025-03-20,33391,Partially received,Manual,dulce.banda@valeo.com,MTPR,Standard,2025-03-25,,MTPR34823,2025-08-13,",12019449,",0,0,,,,2025-03-20 07:40:28,1,dulce.banda@valeo.com,email,EUR,,Z101,52000.00000,52000.0000000000000,52000.00000,52000.00000,52000.00000,0,5557998,Juan-Manuel CRUZ,,,0,0,0,1,2025-03-20,,no,EUR,EUR,1.00000000,2025-03-25,0,Nuevo Molde Aiming Cap CBD24012025_PROINSUR_SE310 HL (4102048325),10352,dulce.banda@valeo.com,2025-08-13 07:58:49,,no,FCA,0.00000,52000.00000,,
4402056061,TEKNIA - Util control color Blades Fender & TRUNK - SE210/6 RL,2025-03-24,23655,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-03-24,,MTPR34823,2025-04-16,",10932381,",0,0,,,,2025-03-24 07:25:48,1,alberto.munoz-moreno@valeo.com,email,EUR,,Z101,1710.00000,1710.0000000000000,1710.00000,1710.00000,1710.00000,"Sent, Receiving started, Fully received",5571189,,,,0,0,0,1,2025-03-24,,no,EUR,EUR,1.00000000,2025-03-24,0,TEKNIA - Util control color Blades Fender & TRUNK - SE210/6 RL (4402056061),63322,alberto.munoz-moreno@valeo.com,2025-04-16 13:14:43,,no,FCA,0.00000,1710.00000,,
4402056090,Offer Nº: GOLJA003 - Safety stock bezel MxB - Small Bev - Takahata - 2025-03-21 08:16:52,2025-03-24,249350,Received,Manual,jesus.perez-oliver.ext@valeo.com,MTPR,Standard,2025-04-04,,MTPR34823,2025-05-12,",12154743,",0,0,,,,2025-03-24 10:47:59,1,jesus.perez-oliver.ext@valeo.com,memail,EUR,,Z101,3810.00000,3810.0000000000000,3810.00000,3810.00000,3810.00000,"Sent, Receiving started, Fully received",5573187,,,,0,0,0,1,2025-03-24,,no,EUR,EUR,1.00000000,2025-04-04,0,Offer Nº: GOLJA003 - Safety stock bezel MxB - Small Bev - Takahata - 2025-03-21 08:16:52 (4402056090),63322,jesus.perez-oliver.ext@valeo.com,2025-05-12 14:42:12,,no,FCA,0.00000,3810.00000,,
4402056091,Offer Nº: GOLJA004 - Safety stock bezel LB - Small Bev - Takahata - 2025-03-21 08:16:52,2025-03-24,249350,Received,Manual,jesus.perez-oliver.ext@valeo.com,MTPR,Standard,2025-04-04,,MTPR34823,2025-05-12,",12142611,",0,0,,,,2025-03-24 10:48:20,1,jesus.perez-oliver.ext@valeo.com,memail,EUR,,Z101,3810.00000,3810.0000000000000,3810.00000,3810.00000,3810.00000,"Sent, Receiving started, Fully received",5573190,,,,0,0,0,1,2025-03-24,,no,EUR,EUR,1.00000000,2025-04-04,0,Offer Nº: GOLJA004 - Safety stock bezel LB - Small Bev - Takahata - 2025-03-21 08:16:52 (4402056091),63322,jesus.perez-oliver.ext@valeo.com,2025-05-12 14:42:34,,no,FCA,0.00000,3810.00000,,
4102048351,OFERTA 17032025_TEKNIA MARTOS_ Modificación de molde BRACKET HIGH_SE310 HL_ LCR1026810,2025-03-24,23655,Received,Manual,dulce.banda@valeo.com,MTPR,Standard,2025-03-31,,MTPR34823,2025-04-10,",12087300,",0,0,,,,2025-03-24 14:05:36,1,dulce.banda@valeo.com,email,EUR,,Z101,6350.00000,6350.0000000000000,6350.00000,6350.00000,6350.00000,"Sent, Receiving started, Fully received",5574276,,,,0,0,0,1,2025-03-24,,no,EUR,EUR,1.00000000,2025-03-31,0,OFERTA 17032025_TEKNIA MARTOS_ Modificación de molde BRACKET HIGH_SE310 HL_ LCR1026810 (4102048351),210237,dulce.banda@valeo.com,2025-04-10 16:14:31,,no,FCA,0.00000,6350.00000,,
4302141470,TAKAHATA - Prueba LC16235 // LC16236 LETTERING LIGHTGUIDE FENDER 19-03-25 - SE210/6 RL,2025-03-24,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-04,,MTPR34823,2025-05-13,",12154992,",0,0,,,,2025-03-24 15:20:42,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,1485.00000,1485.0000000000000,1485.00000,1485.00000,1485.00000,"Sent, Receiving started, Fully received",5574729,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-24,,no,EUR,EUR,1.00000000,2025-04-04,0,TAKAHATA - Prueba LC16235 // LC16236 LETTERING LIGHTGUIDE FENDER 19-03-25 - SE210/6 RL (4302141470),210237,alberto.munoz-moreno@valeo.com,2025-05-13 13:24:43,,no,FCA,0.00000,1485.00000,,
4302141471,TAKAHATA - LC91433/4 LIGHTGUIDE AMBIENT FENDER 19-03-25 - SE210/6 RL,2025-03-24,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-04,,MTPR34823,2025-05-13,",12155721,",0,0,,,,2025-03-24 15:22:06,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,1485.00000,1485.0000000000000,1485.00000,1485.00000,1485.00000,"Sent, Receiving started, Fully received",5574744,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-24,,no,EUR,EUR,1.00000000,2025-04-04,0,TAKAHATA - LC91433/4 LIGHTGUIDE AMBIENT FENDER 19-03-25 - SE210/6 RL (4302141471),210237,alberto.munoz-moreno@valeo.com,2025-05-13 13:28:06,,no,FCA,0.00000,1485.00000,,
4302141472,TAKAHATA - Prueba LC83406/7 Skirt Trunk 19-03-25 - SE210/6 RL,2025-03-24,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-04,,MTPR34823,2025-05-13,",12156390,",0,0,,,,2025-03-24 15:26:15,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,1200.00000,1200.0000000000000,1200.00000,1200.00000,1200.00000,"Sent, Receiving started, Fully received",5574816,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-24,,no,EUR,EUR,1.00000000,2025-04-04,0,TAKAHATA - Prueba LC83406/7 Skirt Trunk 19-03-25 - SE210/6 RL (4302141472),210237,alberto.munoz-moreno@valeo.com,2025-05-13 13:35:21,,no,FCA,0.00000,1200.00000,,
4302141473,TAKAHATA - Prueba LC27540/1-LC16349/51 SKIRT FENDER- ASF 19-03-25 - SE210/6 RL,2025-03-24,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-04,,MTPR34823,2025-05-13,",12156462,",0,0,,,,2025-03-24 15:26:40,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,2100.00000,2100.0000000000000,2100.00000,2100.00000,2100.00000,"Sent, Receiving started, Fully received",5574819,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-24,,no,EUR,EUR,1.00000000,2025-04-04,0,TAKAHATA - Prueba LC27540/1-LC16349/51 SKIRT FENDER- ASF 19-03-25 - SE210/6 RL (4302141473),210237,alberto.munoz-moreno@valeo.com,2025-05-13 13:35:54,,no,FCA,0.00000,2100.00000,,
4302141474,INAMARSA - Primera prueba inyeccion Main Bezel 2K LC16334-35 - SE210/6 RL,2025-03-24,13158,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-07,,MTPR34823,2025-03-24,",12156552,",0,0,,,,2025-03-24 16:13:33,1,alberto.munoz-moreno@valeo.com,email,EUR,,Z101,1372.64000,1372.6400000000000,1372.64000,1372.64000,1372.64000,"Sent, Receiving started, Fully received",5575086,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-24,,no,EUR,EUR,1.00000000,2025-04-07,0,INAMARSA - Primera prueba inyeccion Main Bezel 2K LC16334-35 - SE210/6 RL (4302141474),157325,alberto.munoz-moreno@valeo.com,2025-03-24 17:12:48,,no,FCA,0.00000,1372.64000,,
4302141507,TEKNIA - Prueba Molde  LC16461 Main Bezel TRUNK  - SE210/6 RL,2025-03-25,23655,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-07,,MTPR34823,2025-04-16,",12167073,",0,0,,,,2025-03-25 18:14:07,1,alberto.munoz-moreno@valeo.com,email,EUR,,Z101,874.00000,874.0000000000000,874.00000,874.00000,874.00000,"Sent, Receiving started, Fully received",5582373,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-25,,no,EUR,EUR,1.00000000,2025-04-07,0,TEKNIA - Prueba Molde  LC16461 Main Bezel TRUNK  - SE210/6 RL (4302141507),157325,alberto.munoz-moreno@valeo.com,2025-04-16 13:08:59,,no,FCA,0.00000,874.00000,,
4302141508,PROINSUR - 3ª Prueba inyección Housing Fender - SE210/6 RL,2025-03-25,33391,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-04,,MTPR34823,2025-03-26,",12154398,",0,0,,,,2025-03-25 18:14:19,1,alberto.munoz-moreno@valeo.com,email,EUR,,Z101,662.40000,662.4000000000000,662.40000,662.40000,662.40000,"Sent, Receiving started, Fully received",5582376,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-25,,no,EUR,EUR,1.00000000,2025-04-04,0,PROINSUR - 3ª Prueba inyección Housing Fender - SE210/6 RL (4302141508),157325,alberto.munoz-moreno@valeo.com,2025-03-26 16:47:29,,no,FCA,0.00000,662.40000,,
4402056170,TEKNIA- Reduccion Mano Stop Massive Fender - SE210/6 RL,2025-03-26,23655,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-03-26,,MTPR34823,2025-04-16,",12024225,",0,0,,,,2025-03-26 10:27:41,1,alberto.munoz-moreno@valeo.com,email,EUR,,Z101,510.00000,510.0000000000000,510.00000,510.00000,510.00000,"Sent, Receiving started, Fully received",5586147,,,,0,0,0,1,2025-03-26,,no,EUR,EUR,1.00000000,2025-03-26,0,TEKNIA- Reduccion Mano Stop Massive Fender - SE210/6 RL (4402056170),63322,alberto.munoz-moreno@valeo.com,2025-04-16 13:14:19,,no,FCA,0.00000,510.00000,,
4402056171,TEKNIA- Reducción peso mano robot Guía luz ambient ref.LC17354 - SE210/6 RL,2025-03-26,23655,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-03-26,,MTPR34823,2025-04-16,",12039051,",0,0,,,,2025-03-26 10:28:02,1,alberto.munoz-moreno@valeo.com,email,EUR,,Z101,750.00000,750.0000000000000,750.00000,750.00000,750.00000,"Sent, Receiving started, Fully received",5586150,,,,0,0,0,1,2025-03-26,,no,EUR,EUR,1.00000000,2025-03-26,0,TEKNIA- Reducción peso mano robot Guía luz ambient ref.LC17354 - SE210/6 RL (4402056171),63322,alberto.munoz-moreno@valeo.com,2025-04-16 13:12:48,,no,FCA,0.00000,750.00000,,
4402056174,TEKNIA - Mano Extractora Blades Fender y Trunk - SE210/6 RL,2025-03-26,23655,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-04,,MTPR34823,2025-04-16,",12122814,",0,0,,,,2025-03-26 10:36:57,1,alberto.munoz-moreno@valeo.com,email,EUR,,Z101,3150.00000,3150.0000000000000,3150.00000,3150.00000,3150.00000,"Sent, Receiving started, Fully received",5586201,,,,0,0,0,1,2025-03-26,,no,EUR,EUR,1.00000000,2025-04-04,0,TEKNIA - Mano Extractora Blades Fender y Trunk - SE210/6 RL (4402056174),63322,alberto.munoz-moreno@valeo.com,2025-04-16 13:11:52,,no,FCA,0.00000,3150.00000,,
4302141536,TAKAHATA - Prueba LC17059 AMBIENT SUPPORT TRUNK - SE210/6 RL,2025-03-27,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-04,,MTPR34823,2025-05-13,",12179262,",0,0,,,,2025-03-27 09:40:08,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,3344.80000,3344.8000000000000,3344.80000,3344.80000,3344.80000,"Sent, Receiving started, Fully received",5592462,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-27,,no,EUR,EUR,1.00000000,2025-04-04,0,TAKAHATA - Prueba LC17059 AMBIENT SUPPORT TRUNK - SE210/6 RL (4302141536),210237,alberto.munoz-moreno@valeo.com,2025-05-13 13:36:10,,no,FCA,0.00000,3344.80000,,
4102048383,VW31x PA2 - Modificación Fixed Bracket TOP - Proinsur,2025-03-27,33391,Received,Manual,francisco.martinez-liebana@valeo.com,MTPR,Standard,2025-04-02,,MTPR34823,2025-04-29,",12110541,",0,0,,,,2025-03-27 16:17:48,1,francisco.martinez-liebana@valeo.com,email,EUR,,Z101,4840.00000,4840.0000000000000,4840.00000,4840.00000,4840.00000,"Sent, Receiving started, Fully received",5595096,,,,0,0,0,1,2025-03-27,,no,EUR,EUR,1.00000000,2025-04-02,0,VW31x PA2 - Modificación Fixed Bracket TOP - Proinsur (4102048383),33323,francisco.martinez-liebana@valeo.com,2025-04-29 07:36:52,,no,FCA,0.00000,4840.00000,,
4302141558,TEKNIA - Prueba Flat lightguide ambient Trunk LC17354 - SE210/6 RL,2025-03-27,23655,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-07,,MTPR34823,2025-05-13,",12172566,",0,0,,,,2025-03-27 19:50:28,1,alberto.munoz-moreno@valeo.com,email,EUR,,Z101,667.58000,667.5800000000000,667.58000,667.58000,667.58000,"Sent, Receiving started, Fully received",5595573,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-27,,no,EUR,EUR,1.00000000,2025-04-07,0,TEKNIA - Prueba Flat lightguide ambient Trunk LC17354 - SE210/6 RL (4302141558),157325,alberto.munoz-moreno@valeo.com,2025-05-13 13:43:25,,no,FCA,0.00000,667.58000,,
4302141580,VW31x PA2 - Componentes para preseries - Inamarsa,2025-03-28,13158,Received,Manual,francisco.martinez-liebana@valeo.com,MTPR,Standard,2025-04-07,,MTPR34823,2025-04-01,",12156027,",0,0,,,,2025-03-28 09:48:37,1,francisco.martinez-liebana@valeo.com,email,EUR,,Z101,258.00000,258.0000000000000,258.00000,258.00000,258.00000,"Sent, Receiving started, Fully received",5598297,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-28,,no,EUR,EUR,1.00000000,2025-04-07,0,VW31x PA2 - Componentes para preseries - Inamarsa (4302141580),33323,francisco.martinez-liebana@valeo.com,2025-04-01 12:14:04,,no,FCA,0.00000,258.00000,,
4102048386,MOLD STAR PCB - LC74414/5 - H24X - Mold H24x PCB STAR SUPPORT - 13/03/2025025-03-24 15:55:31,2025-03-28,249350,Partially received,Manual,macarena.fernandez-torres.ext@valeo.com,MTPR,Standard,2025-04-07,,MTPR34823,2025-07-17,",12142992,",0,0,,,,2025-03-28 11:29:46,1,macarena.fernandez-torres.ext@valeo.com,memail,EUR,,Z101,65000.00000,65000.0000000000000,65000.00000,65000.00000,65000.00000,0,5599071,Juan-Manuel CRUZ,,,0,0,0,1,2025-03-28,,no,EUR,EUR,1.00000000,2025-04-07,0,MOLD STAR PCB - LC74414/5 - H24X - Mold H24x PCB STAR SUPPORT - 13/03/2025025-03-24 15:55:31 (4102048386),10352,macarena.fernandez-torres.ext@valeo.com,2025-07-17 10:03:47,,no,FCA,0.00000,65000.00000,,
4102048387,MOLD - VIZOR COVER LED - LAF2231/9 - H24X - 13/03/2025025-03-24,2025-03-28,249350,Partially received,Manual,macarena.fernandez-torres.ext@valeo.com,MTPR,Standard,2025-04-08,,MTPR34823,2025-07-17,",12172587,",0,0,,,,2025-03-28 11:30:20,1,macarena.fernandez-torres.ext@valeo.com,memail,EUR,,Z101,33000.00000,33000.0000000000000,33000.00000,33000.00000,33000.00000,0,5599080,Juan-Manuel CRUZ,,,0,0,0,1,2025-03-28,,no,EUR,EUR,1.00000000,2025-04-08,0,MOLD - VIZOR COVER LED - LAF2231/9 - H24X - 13/03/2025025-03-24 (4102048387),10352,macarena.fernandez-torres.ext@valeo.com,2025-07-17 10:05:10,,no,FCA,0.00000,33000.00000,,
4102048392,TAKAHATA - Desmontaje inserto LC17059 - SE210/6 RL,2025-03-28,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-10,,MTPR34823,2025-05-13,",12202413,",0,0,,,,2025-03-28 11:57:07,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,126.00000,126.0000000000000,126.00000,126.00000,126.00000,"Sent, Receiving started, Fully received",5599176,,,,0,0,0,1,2025-03-28,,no,EUR,EUR,1.00000000,2025-04-10,0,TAKAHATA - Desmontaje inserto LC17059 - SE210/6 RL (4102048392),210237,alberto.munoz-moreno@valeo.com,2025-05-13 13:36:28,,no,FCA,0.00000,126.00000,,
4102048393,VW31x - Modificación Mobile Bracket TOP (LCR_1032791) - Proinsur,2025-03-28,33391,Received,Manual,francisco.martinez-liebana@valeo.com,MTPR,Standard,2025-03-31,,MTPR34823,2025-04-21,",12072573,",0,0,,,,2025-03-28 12:56:36,1,francisco.martinez-liebana@valeo.com,email,EUR,,Z101,520.00000,520.0000000000000,520.00000,520.00000,520.00000,"Sent, Receiving started, Fully received",5599356,,,,0,0,0,1,2025-03-28,,no,EUR,EUR,1.00000000,2025-03-31,0,VW31x - Modificación Mobile Bracket TOP (LCR_1032791) - Proinsur (4102048393),33323,francisco.martinez-liebana@valeo.com,2025-04-21 15:17:31,,no,FCA,0.00000,520.00000,,
4102048420,TAKAHATA - Marcaje LCR_1031805 SKIRT TRUNK  - SE210/6 RL,2025-04-01,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-08,,MTPR34823,2025-05-13,",12172986,",0,0,,,,2025-04-01 10:21:46,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,1445.00000,1445.0000000000000,1445.00000,1445.00000,1445.00000,"Sent, Receiving started, Fully received",5607279,,,,0,0,0,1,2025-04-01,,no,EUR,EUR,1.00000000,2025-04-08,0,TAKAHATA - Marcaje LCR_1031805 SKIRT TRUNK  - SE210/6 RL (4102048420),210237,alberto.munoz-moreno@valeo.com,2025-05-13 13:26:38,,no,FCA,0.00000,1445.00000,,
4402056244,Offer Nº:GOLB066-MXB BEZEL & LB BEZEL AIR MOLD DELIVERY-Small Bev-Takahata - 2025-03-31 10:49:13,2025-04-02,249350,Received,Manual,jesus.perez-oliver.ext@valeo.com,MTPR,Standard,2025-04-14,,MTPR34823,2025-06-18,",12237363,",0,0,,,,2025-04-02 13:29:12,1,jesus.perez-oliver.ext@valeo.com,memail,EUR,,Z101,24900.00000,24900.0000000000000,24900.00000,24900.00000,24900.00000,"Sent, Receiving started, Fully received",5612076,Beatriz CORTES,,,0,0,0,1,2025-04-02,,no,EUR,EUR,1.00000000,2025-04-14,0,Offer Nº:GOLB066-MXB BEZEL & LB BEZEL AIR MOLD DELIVERY-Small Bev-Takahata - 2025-03-31 10:49:13 (4402056244),59031,jesus.perez-oliver.ext@valeo.com,2025-06-18 09:43:13,,no,FCA,0.00000,24900.00000,,
4102048440,Mold - H24x CL SUNBURN BEZEL SA ECE - LF85506/7 - TAKAHATA- 13/03/2025,2025-04-07,249350,Partially received,Manual,macarena.fernandez-torres.ext@valeo.com,MTPR,Standard,2025-04-08,,MTPR34823,2025-08-04,",12179406,",0,0,,,,2025-04-07 07:23:47,1,macarena.fernandez-torres.ext@valeo.com,memail,EUR,,Z101,33000.00000,33000.0000000000000,33000.00000,33000.00000,33000.00000,0,5625372,Juan-Manuel CRUZ,,,0,0,0,1,2025-04-07,,no,EUR,EUR,1.00000000,2025-04-08,0,Mold - H24x CL SUNBURN BEZEL SA ECE - LF85506/7 - TAKAHATA- 13/03/2025 (4102048440),10352,macarena.fernandez-torres.ext@valeo.com,2025-08-04 14:21:01,,no,FCA,0.00000,33000.00000,,
4402056273,Oferta_27112025_REDUCCION  DE PESO MANO DE ROBOT_ WING BEZEL_SE310,2025-04-07,23655,Received,Manual,dulce.banda@valeo.com,MTPR,Standard,2025-04-16,,MTPR34823,2025-04-14,",12277059,",0,0,,,,2025-04-07 08:04:57,1,dulce.banda@valeo.com,email,EUR,,Z101,490.00000,490.0000000000000,490.00000,490.00000,490.00000,"Sent, Receiving started, Fully received",5625846,Beatriz CORTES,,,0,0,0,1,2025-04-07,,no,EUR,EUR,1.00000000,2025-04-16,0,Oferta_27112025_REDUCCION  DE PESO MANO DE ROBOT_ WING BEZEL_SE310 (4402056273),59031,dulce.banda@valeo.com,2025-04-14 06:43:51,,no,FCA,0.00000,490.00000,,
4102048491,Texturizado Pusher Proinsur,2025-04-08,33391,Received,Manual,francisco-miguel.toval@valeo.com,MTPR,Standard,2025-04-15,,MTPR34823,2025-04-21,",12255882,",0,0,,,,2025-04-08 10:12:27,1,francisco-miguel.toval@valeo.com,email,EUR,,Z101,4551.20000,4551.2000000000000,4551.20000,4551.20000,4551.20000,"Sent, Receiving started, Fully received",5634300,,,,0,0,0,1,2025-04-08,,no,EUR,EUR,1.00000000,2025-04-15,0,Texturizado Pusher Proinsur (4102048491),49314,francisco-miguel.toval@valeo.com,2025-04-21 10:09:02,,no,FCA,0.00000,4551.20000,,
4102048516,TAKAHATA - ASF LC16349-51 LCR-1026227 & 1032560 - SE210/6 RL,2025-04-10,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-22,,MTPR34823,2025-06-03,",12305229,",0,0,,,,2025-04-10 06:49:22,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,4302.25000,4302.2500000000000,4302.25000,4302.25000,4302.25000,"Sent, Receiving started, Fully received",5645487,,,,0,0,0,1,2025-04-10,,no,EUR,EUR,1.00000000,2025-04-22,0,TAKAHATA - ASF LC16349-51 LCR-1026227 & 1032560 - SE210/6 RL (4102048516),210237,alberto.munoz-moreno@valeo.com,2025-06-03 14:52:00,,no,FCA,0.00000,4302.25000,,
4102048518,TAKAHATA - LCR1033668 - Clipajes Faldon fender LF58928-32 - SE210/6 RL,2025-04-10,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-04-22,,MTPR34823,2025-06-03,",12332589,",0,0,,,,2025-04-10 06:51:52,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,2561.00000,2561.0000000000000,2561.00000,2561.00000,2561.00000,"Sent, Receiving started, Fully received",5645514,,,,0,0,0,1,2025-04-10,,no,EUR,EUR,1.00000000,2025-04-22,0,TAKAHATA - LCR1033668 - Clipajes Faldon fender LF58928-32 - SE210/6 RL (4102048518),210237,alberto.munoz-moreno@valeo.com,2025-06-03 14:52:03,,no,FCA,0.00000,2561.00000,,
